Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8023492410,DYB1485,NY,PAS,10/04/2016,20,4DSD,NISSA,T,54010,92430,42030,20180101,0094,94,94,346199,T301,L,1005A,,K,F,76,Kent St,,0,408,d,,YYYYY,0800A,0600P,BK,,2008,,0,A 31,20A-No Parking (Non-COM),,,
8081576769,19662JA,NY,COM,12/19/2016,37,VAN,GMC,T,18410,25390,27790,20170331,0019,19,19,356314,T103,H,1031A,0912A,NY,O,30,E 71st St,,20161219,408,h1,,Y,0900A,0700P,BL,,2001,118-3017,0,60 7,37-Expired Muni Meter,,,
4622257713,GUG8491,NY,PAS,07/14/2016,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0901A,,QN,,,EB BEACH CHANNEL DR,@ BEACH 104TH ST,0,1180,B,T,,,,TN,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8562250776,FFL7741,NY,PAS,05/08/2017,38,SUBN,TOYOT,T,0,0,0,20181102,105,105,105,363035,T402,H,0208P,,Q,F,222-03,Jamaica Ave,,0,408,h1,,Y,0800A,0700P,BK,,2016,,0,20,38-Failure to Display Muni Rec,,,
4633560232,B77FRW,NJ,PAS,05/08/2017,36,WAGO,HONDA,V,0,0,0,0,,0,0,0,,,1247P,,BX,,,NB BAYCHESTER AVE @,ALDRICH ST,0,1180,B,T,,,,GY,,2001,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8543009080,GJA1784,NY,PAS,06/02/2017,20,SUBN,HONDA,T,59430,14330,9830,20170710,0070,70,70,361284,T302,N,1054A,,K,O,1703,McDonald Ave,,0,408,d,,Y,0700A,0700P,BK,,2015,,0,04,20A-No Parking (Non-COM),,,
8553659872,36012JH,NY,COM,06/05/2017,40,VAN,GMC,T,51890,0,0,88880088,110,110,110,357112,T401,C,1139A,,Q,I,N,Justice Ave,20ft W/of 90th St,0,408,e2,,YYYYYYY,,,WHITE,,2002,,0,42-A,40-Fire Hydrant,,,
5094906770,G30ESY,NJ,PAS,01/01/2017,7,WAGO,CHRYS,V,0,0,0,0,,0,0,0,,,1258P,,BK,,,SB OCEAN PKWY @ 18TH,AVE,0,1111,D,T,,,,GY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
7536689184,ZCL5723,PA,PAS,01/26/2017,14,VAN,CHEVR,T,31530,85330,83330,20170488,0081,81,81,348529,T301,B,0409P,,K,F,851,Dekalb Ave,,0,408,c,,YYYYY,0400P,0700P,WHITE,,0,,0,06,14-No Standing,,,
8497957076,55507JZ,NY,COM,03/20/2017,47,DELV,MITSU,T,10210,17470,17490,20171031,0013,13,13,363574,T506,F,0253P,,NY,F,337,3rd Ave,,0,408,l2,,Y,0700A,0700P,WH,,2004,,0,14,47-Double PKG-Midtown,,,
8400523477,HKT1200,NY,PAS,11/28/2016,71,4DSD,NISSA,T,14380,35680,67530,20180906,0061,61,61,359630,T302,I,1203P,,K,F,1917,Avenue P,,0,408,j6,,,,,GY,,2003,,0,03 3,71-Insp. Sticker Missing (NYS,,,
8505159536,41795JX,NY,COM,03/09/2017,14,VAN,FORD,T,13610,12950,26630,20171130,0001,1,1,363555,T105,C,0925A,,NY,F,24,Broadway,,0,408,c,,YYYYY,0700A,1000A,WH,,2008,,0,069,14-No Standing,,,
8470029381,HAL3075,NY,PAS,02/17/2017,21,2DSD,TOYOT,T,6740,40404,40404,20171101,108,108,108,341263,T803,AA,0228A,,Q,O,1324,21st St,,0,408,d1,,Y  Y,0200A,0500A,WH,,1993,,0,C,21-No Parking (street clean),,,
7487986524,AVS4503,NY,PAS,09/16/2016,20,PICK,HONDA,T,13140,0,0,20170627,112,112,112,362522,T402,E,0151P,,Q,I,N,63rd Rd,15ft E/of 98th Pl,0,408,d,,YYYYYYY,,,GY,,2017,,0,01 4,20A-No Parking (Non-COM),,,
1400876217,GVB9839,NY,PAS,09/19/2016,21,P-U,CHEVR,S,33290,60790,60820,20161116,100,100,0,539527,QE14,0000,1228P,,Q,F,219,BEACH 96TH STREET,,0,408,D1,,YBBBBBB,1130A,0100P,TAN,0,0,-,0,,,,,
8422555566,HDF6978,NY,PAS,02/25/2017,46,SUBN,ME/BE,T,35550,14510,15710,20180308,0020,20,20,363994,T103,I,0348P,,NY,O,2,W 89th St,,0,408,f1,,,,,WH,,2016,,0,G,46A-Double Parking (Non-COM),,,
8552002887,GTP5204,NY,PAS,04/24/2017,31,PICK,DODGE,T,34470,13610,10610,20180907,0014,14,14,363141,T106,M,1030A,,NY,F,129,W 35th St,,0,408,l3,,YYYYY,0600A,0700P,BK,,2014,,0,32,31-No Stand (Com. Mtr. Zone),,,
8503278601,HPW9117,NY,PAS,05/27/2017,46,SUBN,ROVER,T,21790,28690,33990,20190330,0006,6,6,362533,T105,M,1125A,,NY,F,747,Greenwich St,,0,408,f1,,YYYYYYY,,,WH,,1991,,0,A,46A-Double Parking (Non-COM),,,
8150083686,67754MC,NY,COM,11/16/2016,40,DELV,UPS,T,24330,46330,57030,88888888,0094,94,94,362225,T301,N,1248P,,K,F,155,Calyer St,,0,408,e2,,YYYYYYY,,,BROWN,,2013,,1,11 3,40-Fire Hydrant,,,
8539607141,49783MA,NY,COM,05/05/2017,46,DELV,KENWO,T,0,0,0,20180131,0001,1,1,361293,T105,H,0931A,,NY,O,45,Broadway,,0,408,F1,,YYYYYYY,,,RED,,2001,,0,031,46B-Double Parking (Com-100Ft),,,
7238369850,GKB2710,NY,PAS,07/25/2016,37,SUBN,TOYOT,T,6380,8630,8680,20170826,0066,66,66,362171,T302,O,1129A,1123A,K,F,4107,13th Ave,,0,408,h1,,YYYY,0830A,0700P,BK,,2015,311-3004,0,01 3,37-Expired Muni Meter,,,
7079854404,T656205C,NY,OMT,01/28/2017,51,4DSD,TOYOT,T,48290,63640,44490,20170831,104,104,104,362640,T402,L,0733A,,Q,O,19-28,Grove St,,0,408,e3,,,,,BK,,2011,,0,B,51-Sidewalk,,,
8126033526,67815MC,NY,COM,10/24/2016,47,VAN,FORD,T,17990,10210,10110,20181130,0017,17,17,361040,Manh,N,0303P,,NY,F,223,E 50th St,,0,408,l2,,Y,0700A,0700P,YELLO,,2005,,0,99 6,47-Double PKG-Midtown,,,
8145014311,HJV3061,NY,PAS,12/13/2016,71,SUBN,CHRYS,T,36220,13820,28500,20180905,0047,47,47,358648,T202,N,1133A,,BX,F,3538,Grace Ave,,0,408,j6,,YYYYYYY,,,TN,,0,,0,G 22,71A-Insp Sticker Expired (NYS),,,
8483357380,70728MD,NY,COM,02/03/2017,47,VAN,FORD,T,34070,10610,10810,20170831,0010,10,10,364842,T102,G,0153P,,NY,F,241,W 15th St,,0,408,l2,,Y,0700A,0700P,WH,,2012,,0,31,47-Double PKG-Midtown,,,
8377006390,GCR2084,NY,PAS,07/19/2016,48,4DSD,HONDA,T,59520,42720,26760,20170101,0042,42,42,355664,T201,D,0845A,,BX,F,1418,Prospect Ave,,0,408,e9,,,,,GR,,2005,,0,26 2,48-Bike Lane,,,
8482178982,76691MH,NY,COM,04/24/2017,47,VAN,FRUEH,T,10810,34550,34570,20180131,0014,14,14,358127,T106,I,0929A,,NY,F,608,8th Ave,,0,408,l2,,Y,0700A,0700P,WH,,2006,,0,11,47-Double PKG-Midtown,,,
1417599716,12203MG,NY,COM,12/01/2016,46,VAN,FRUEH,P,25690,35770,35790,0,0024,24,24,950441,0024,0000,1137A,,NY,F,10,MANHATTAN AVE,,0,408,D1,,BBBBBBB,ALL,ALL,BROWN,0,2015,-,0,,,,,
7813974049,GLS7002,NY,PAS,09/09/2016,40,SUBN,FORD,T,29690,0,0,20171226,0030,30,30,351239,T103,B,0859A,,NY,I,W,Riverside Dr,15ft S/of W 141st St,0,408,e2,,YYYYYYY,,,WH,,2002,,0,CCC,40-Fire Hydrant,,,
8149510126,GTP8988,NY,PAS,08/10/2016,16,2DSD,SMART,T,41330,92630,85230,20160930,0090,90,90,361316,T301,E,0146P,,K,F,676,Flushing Ave,,0,408,k2,,YYYYY,0600A,0400P,GY,,2015,,0,17 3,16A-No Std (Com Veh) Non-COM,,,
8528153757,917029N,NJ,PAS,03/17/2017,38,4DSD,SCION,T,29620,59520,49120,88880088,0048,48,48,364872,T201,A,1000A,,BX,F,791,E Tremont Ave,,0,408,h1,,Y,0800A,0700P,WHITE,,0,,0,14,38-Failure to Display Muni Rec,,,
7803577878,DRU6182,NY,PAS,07/19/2016,21,SUBN,HONDA,T,35180,41730,13980,20161014,0070,70,70,355147,T302,Q,1203P,,K,O,714,E 9th St,,0,408,d1,,Y,1130A,0100P,GY,,2005,,0,R 32,21-No Parking (street clean),,,
8485267631,80381MD,NY,COM,03/02/2017,21,VAN,DODGE,T,34210,10910,11010,88880088,0010,10,10,355080,T102,A,0908A,,NY,F,479,W 22nd St,,0,408,d1,,Y  Y,0900A,1030A,WHITE,,2006,,0,G,21-No Parking (street clean),,,
4631704810,HCR7297,NY,PAS,03/15/2017,36,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,1120A,,QN,,,NB BAISLEY BLVD @ 15,5TH ST,0,1180,B,T,,,,RD,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8488825948,HAU1278,NY,PAS,03/31/2017,14,SUBN,LEXUS,T,19190,13690,13790,20170831,112,112,112,363025,T402,P,0338P,,Q,O,65-47,99th St,,0,408,c,,YYYYYYY,,,WH,,2015,,0,K,14-No Standing,,,
4624293630,FZH6298,NY,PAS,09/28/2016,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0225P,,BK,,,NB OCEAN PKWY @ SHOR,E PKWY,0,1180,B,T,,,,BK,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8292013593,601473,NY,PAS,11/09/2016,21,4DSD,HONDA,T,19540,8590,8790,20180815,115,115,115,361793,T401,K,0852A,,Q,F,35-14,102nd St,,0,408,d1,,Y,0830A,1000A,GY,,0,,0,15-P,21-No Parking (street clean),,,
8535702763,GTE6420,NY,PAS,03/24/2017,70,SUBN,FORD,T,13430,20530,64330,20160901,0084,84,84,364924,T301,H,1131A,,K,F,443,Atlantic Ave,,0,408,j3,,YYYYYYY,,,BK,,2015,,0,05,70A-Reg. Sticker Expired (NYS),,,
4633489574,GMK6658,NY,PAS,05/02/2017,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1224P,,QN,,,WB BEACH CHANNEL DR,@ BEACH 104TH ST,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8537709475,HEJ2020,NY,PAS,05/05/2017,46,4DSD,HONDA,T,0,0,0,20180129,0079,79,79,358153,T301,G,1230P,,K,F,357,Madison St,,0,408,f1,,YYYYYYY,,,WH,,2016,,0,09,46A-Double Parking (Non-COM),,,
4006687989,MIQ600,SC,PAS,11/21/2016,5,VN,HONDA,V,0,0,0,0,,0,0,0,,,0714A,,BK,,,NB BEDFORD AVE @ ATL,ANTIC AVE,0,1111,C,T,,,,,,2006,,0,,BUS LANE VIOLATION,,,
8566405183,GJD5585,NY,PAS,06/01/2017,16,4DSD,ME/BE,T,18140,0,0,20171022,103,103,103,363575,T402,B,0746A,,Q,I,S,90th Ave,25ft E/of Sutphin Bl,0,408,k2,,Y,0600A,0800A,GY,,2008,,0,12,16A-No Std (Com Veh) Non-COM,,,
4626838832,EVV1706,NY,PAS,11/16/2016,36,2DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0941A,,BK,,,EB ATLANTIC AVE @ ES,SEX ST,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8107526170,57300MC,NY,COM,09/08/2016,42,VAN,FORD,T,34830,10410,10510,20170331,0018,18,18,351207,T106,M,1131A,,NY,F,18,W 53rd St,,0,408,h1,,YYYYY,0700A,0600P,WH,,2013,143-3069,0,71 6,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
5092708219,F47DZF,NJ,PAS,07/24/2016,7,4 DR,JEEP,V,0,0,0,0,,0,0,0,,,0852P,,BK,,,ATLANTIC AVE (W/B) @,NOSTRAND AVE,0,1111,D,T,,,,BK,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
8491819083,FHY6755,NY,PAS,03/03/2017,21,4DSD,BMW,T,94430,80830,67530,20170330,0070,70,70,357093,T302,A,0913A,,K,O,101,Woodruff Ave,,0,408,d1,,Y,0830A,1000A,MR,,2009,,0,31,21-No Parking (street clean),,,
8103547682,409507,IN,PAS,07/21/2016,47,DELV,INTER,T,10510,34370,34390,88880088,0013,13,13,356304,T102,I,0306P,,NY,F,862,6th Ave,,0,408,l2,,Y,0700A,0700P,GREEN,,0,,0,99 6,47-Double PKG-Midtown,,,
4630976050,VPX8534,VA,PAS,02/17/2017,36,SU,HYUND,V,0,0,0,0,,0,0,0,,,0141P,,QN,,,WB QUEENS BLVD @ 56T,H ST,0,1180,B,T,,,,BLK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8480624486,987536N,NJ,PAS,06/19/2017,31,SUBN,ME/BE,T,34230,10410,10510,88880088,0013,13,13,364918,T102,M,0800A,,NY,F,27,W 23rd St,,0,408,l3,,Y,0700A,0700P,WHITE,,0,,0,17,31-No Stand (Com. Mtr. Zone),,,
8502856637,GGL9484,NY,PAS,02/10/2017,46,4DSD,AUDI,T,59430,29630,32930,20170409,0066,66,66,362171,T302,O,1217P,,K,F,735,McDonald Ave,,0,408,f1,,,,,WH,,2015,,0,40,46A-Double Parking (Non-COM),,,
4624196740,W688AV,NY,PAS,09/26/2016,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0107P,,QN,,,EB HORACE HARDING EX,PRESSWAY @ PECK AVE,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8184542148,GVL6825,NY,PAS,07/27/2016,38,SUBN,ME/BE,T,43530,10880,10980,20170106,0068,68,68,359288,T302,E,0348P,,K,F,18,Gelston Ave,,0,408,h1,,Y,0900A,0700P,WH,,2015,,0,21 3,38-Failure to Display Muni Rec,,,
8533207992,FMF1924,NY,PAS,03/28/2017,40,SUBN,HONDA,T,64830,31830,19230,88880088,0077,77,77,347663,T301,M,0716A,,K,F,110,New York Ave,,0,408,e2,,YYYYYYY,,,BLACK,,0,,5,J,40-Fire Hydrant,,,
8539666996,85121ME,NY,COM,05/22/2017,21,VAN,CHEVR,T,13610,36010,36030,20180429,0026,26,26,338843,T103,B,0745A,,NY,F,2884,Broadway,,0,408,d1,,Y,0730A,0800A,WH,,2005,,0,G,21-No Parking (street clean),,,
7705894520,GYP6735,NY,OMS,10/02/2016,70,SUBN,FORD,T,28830,14130,14180,20160930,0070,70,70,363975,T302,H,0315P,,K,O,1496,Coney Island Ave,,0,408,j3,,YYYYYYY,,,WH,,2013,,0,12 3,70A-Reg. Sticker Expired (NYS),,,
7878306229,HFX5240,NY,OMS,08/26/2016,38,SUBN,NISSA,T,24890,27800,24890,20160930,0013,13,13,363931,T102,M,0157P,,NY,F,50,Lexington Ave,,0,408,h1,,Y,0800A,0700P,OTHER,,2016,,0,23 6,38-Failure to Display Muni Rec,,,
8167068687,50651JT,NY,COM,01/19/2017,38,VAN,FORD,T,72630,93730,72430,20170531,0078,78,78,358949,T302,F,1018A,,K,F,238,Prospect Park West,,0,408,h1,,Y,0900A,0700P,BL,,2005,,0,59,38-Failure to Display Muni Rec,,,
4627653700,HEG7444,NY,PAS,12/01/2016,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,1027A,,BK,,,SB NOSTRAND AVE @ AV,E Z,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8471891440,42530MG,NY,COM,02/28/2017,71,DELV,CHEVR,T,54000,0,0,20181130,0090,90,90,356501,T301,C,0353P,,K,I,N,Kent Ave,45ft E/of Clymer St,0,408,j6,,YYYYYYY,,,WHITE,,1988,,0,14,71A-Insp Sticker Expired (NYS),,,
1414702700,AT785J,NJ,PAS,11/27/2016,85,TRAC,FRUEH,S,5010,8930,8980,0,0072,72,0,534939,0PIU,0000,1239P,0745A,K,O,4717,1ST AVENUE,,0,408,J2,,BBBBBBB,ALL,ALL,OR,0,0,-,0,,,,,
7809507916,34719MG,NY,COM,12/08/2016,50,DELV,INTER,T,0,0,0,20171130,0009,9,9,358579,T105,M,0742A,,NY,I,S,E 4th St,0ft E/of Avenue A,0,408,e5,,,,,BL,,2015,,0,J 99,50-Crosswalk,,,
8536010903,25472MG,NY,COM,06/16/2017,14,REFG,HIN,T,48830,30230,68330,20171130,0084,84,84,361034,T301,P,0103P,,K,F,51,Henry St,,0,408,c,,YYYYYYY,,,WH,,2011,,0,01,14-No Standing,,,
8546314093,GBG4410,NY,PAS,05/27/2017,38,SUBN,ACURA,T,67030,56230,59030,20180816,0067,67,67,357726,T302,H,1047A,,K,O,1408,Nostrand Ave,,0,408,h1,,Y,0800A,0700P,BK,,2008,,0,18,38-Failure to Display Muni Rec,,,
7038676805,29518MD,NY,COM,01/20/2017,38,VAN,FORD,T,35330,13610,44990,20170331,0020,20,20,362264,T103,R,1017A,,NY,F,250,W 78th St,,0,408,h1,,Y,0900A,0700P,WH,,2013,,0,A,38-Failure to Display Muni Rec,,,
7751566700,HJV8807,NY,PAS,12/27/2016,46,4DSD,TOYOT,T,45820,73420,35720,20181116,0043,43,43,359297,T202,R,0103P,,BX,F,1157,Leland Ave,,0,408,f1,,,,,GY,,1996,,0,P 23,46A-Double Parking (Non-COM),,,
5093891046,FJS4033,NY,PAS,10/14/2016,7,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0232P,,QN,,,BORDEN AVE (E/B) @ G,REENPOINT AVE,0,1111,D,T,,,,GY,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
1408575656,6XWZ969,CA,PAS,07/06/2016,14,SDN,FORD,P,0,0,0,0,0090,90,110,350318,T110,0000,0940A,,K,,,E/S BOGART ST,S/O SEIGEL ST,0,408,D,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
8519703471,Y81GLL,NJ,PAS,02/24/2017,37,VAN,FORD,T,25390,18490,18510,88880088,0019,19,19,362564,T103,R,1250P,1242P,NY,F,970,Madison Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,0,118-3061,0,20,37-Expired Muni Meter,,,
4633257055,HJN6853,NY,PAS,05/02/2017,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0122P,,QN,,,WB UNION TRPK @ 213T,H ST,0,1180,B,T,,,,GY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8083571465,KCG9559,PA,PAS,12/22/2016,14,SUBN,CHEVR,T,19250,10110,10010,20170388,0023,23,23,347593,T103,B,0923A,,NY,O,333,E 115th St,,0,408,c,,Y,0900A,1200A,BLACK,,0,,0,E 77,14-No Standing,,,
8397514636,FYW3850,NY,PAS,10/22/2016,74,SUBN,FORD,T,5430,11530,11530,20180416,0068,68,68,358849,Broo,M,0516P,,K,R,10031,4th Ave,,0,408,j2,,,,,TN,,2002,,0,E 32,74A-Improperly Displayed Plate,,,
8357010039,ZBK5659,PA,PAS,09/16/2016,78,FLAT,NS/OT,T,23040,20890,45290,88880088,113,113,113,361320,T803,BB,1021P,,Q,F,116-12,146th St,,0,408,k6,,YYYYYYY,0900P,0500A,RED,,0,,0,F 42,78-Nighttime PKG on Res Street,,,
8340512559,CZB9676,NY,PAS,08/23/2016,14,2DSD,HYUND,T,10210,18250,18270,20161011,0019,19,19,356267,T103,GG,0518P,,NY,F,1077,3rd Ave,,0,408,c,,YYYYY,0400P,0700P,BK,,2004,,0,01 7,14-No Standing,,,
8250539527,24745ME,NY,COM,11/09/2016,16,VAN,FORD,T,45290,15350,20880,20180630,0001,1,1,363577,T105,J,0939A,0907A,NY,F,36,White St,,0,408,k2,,YYYYY,0900A,0600P,WHITE,,2014,,0,014,16-No Std (Com Veh) Com Plate,,,
8480505680,HCT2134,NY,PAS,01/18/2017,14,SUBN,CHRYS,T,11010,34490,34510,20171228,0014,14,14,356179,T102,L,0419P,,NY,F,475,10th Ave,,0,408,c,,Y,0400P,0700P,GY,,2006,,0,99,14-No Standing,,,
1413553552,41126BB,NY,OMT,07/28/2016,19,VAN,FORD,P,86630,38430,86530,0,0071,71,71,925311,0071,0000,0110P,,K,F,280,UTICA AVE,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
7051225662,N61GZN,NJ,PAS,11/25/2016,16,SUBN,SATUR,T,23020,25800,25830,88888888,0040,40,40,341191,T720,B,0802A,,BX,F,250,Cypress Ave,,0,408,k2,,Y,0700A,0700P,BLACK,,0,,0,D 62,16A-No Std (Com Veh) Non-COM,,,
4630268431,DMM8334,NY,PAS,02/02/2017,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0107P,,BX,,,SB GRAND CONCOURSE @,MARCY PL,0,1180,B,T,,,,GR,,2001,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8509455028,34632BB,NY,OMR,02/12/2017,71,BUS,STAR,T,20640,0,0,20170228,0005,5,5,362558,T101,D,0140P,,NY,I,W,Forsyth St,1ft N/of E Broadway,0,408,j6,,YYYYYYY,,,WH,,2007,,0,04,71A-Insp Sticker Expired (NYS),,,
8481973580,28693MH,NY,COM,06/13/2017,14,VAN,DODGE,T,34710,10410,10510,88880088,0018,18,18,361899,T106,I,1205P,,NY,F,15,W 47th St,,0,408,c,,YYYYYYY,,,BROWN,,2015,,0,27,14-No Standing,,,
8544960947,HMX8950,NY,PAS,05/27/2017,14,4DSD,ME/BE,T,67830,0,0,20190412,0061,61,61,349535,T302,M,0842A,,K,I,S,Oceanview Ave,5ft W/of Brighton 1s,0,408,c,,YYYYYYY,,,GY,,2004,,0,N,14-No Standing,,,
8071059808,2W13A,NY,OMT,10/24/2016,38,4DSD,TOYOT,T,18710,10110,10010,20170228,0019,19,19,361896,Manh,J,0705P,,NY,F,355,E 86th St,,0,408,h1,,Y,0800A,1000P,YW,,2015,,0,01 7,38-Failure to Display Muni Rec,,,
8511711946,42283JZ,NY,COM,04/27/2017,21,VAN,CHEVR,T,35570,44990,29690,88880088,0024,24,24,356260,T103,F,0944A,,NY,F,315,W 90th St,,0,408,d1,,Y  Y,0930A,1100A,WHITE,,2009,,0,42,21-No Parking (street clean),,,
8019072664,12211MG,NY,COM,11/11/2016,46,VAN,FRUEH,T,42820,27450,29020,88888888,0052,52,52,363558,T201,J,0131P,,BX,F,2622,Jerome Ave,,0,408,F1,,,,,BROWN,,2015,,0,43 2,46B-Double Parking (Com-100Ft),,,
8470521172,28672MH,NY,COM,11/21/2016,46,VAN,FRUEH,T,18410,0,0,88888888,0019,19,19,361112,T103,BB,1106A,,NY,I,N,E 71st St,50ft W/of York Ave,0,408,F1,,,,,BROWN,,2016,,0,C 77,46B-Double Parking (Com-100Ft),,,
8478953528,JNB5044,PA,PAS,12/17/2016,38,SUBN,HYUND,T,18110,24890,10210,19880088,0017,17,17,363041,T102,J,0345P,,NY,O,164,E 56th St,,0,408,h1,,Y,0800A,1200A,BLACK,,0,,0,05 6,38-Failure to Display Muni Rec,,,
8536832563,1441,WY,PAS,06/06/2017,21,4DSD,HONDA,T,94930,70930,18830,20170088,0075,75,75,356963,T301,O,0839A,,K,F,305,Wyona St,,0,408,d1,,Y  Y,0800A,0930A,GREEN,,0,,0,CC2,21-No Parking (street clean),,,
1406832248,FJA2553,NY,PAS,10/07/2016,46,SDN,VOLVO,P,28830,14680,45730,20170217,0061,61,61,957453,0061,0000,0045A,,K,F,2508,CONEY ISLAND AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
8480450563,21834ME,NY,COM,11/21/2016,42,VAN,FORD,T,34070,10510,10610,0,0013,13,13,363504,T102,L,0310P,1200P,NY,O,140,W 15th St,,0,408,h1,,YYYYY,0800A,0600P,WH,,2014,145-3199,0,99 6,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
8254538943,390HRH,OR,PAS,09/02/2016,50,SUBN,FORD,T,0,0,0,88880688,0072,72,72,361784,T302,J,0253P,,K,I,W,1st Ave,0ft S/of 39th St,0,408,e5,,,,,WHITE,,0,,0,K 32,50-Crosswalk,,,
8371503647,14224MJ,NY,COM,07/07/2016,47,DELV,ME/BE,T,34090,10610,10810,88888888,0010,10,10,361825,T102,C,0915A,,NY,F,200,W 16th St,,0,408,l2,,Y,0700A,0700P,WHITE,,2016,,0,99 6,47-Double PKG-Midtown,,,
8552067018,ACS8210,NY,PAS,06/23/2017,70,SUBN,NISSA,T,16290,6590,42490,20170619,114,114,114,364008,T401,B,0838A,,Q,F,21-25,78th St,,0,408,j3,,YYYYYYY,,,GREY,,2001,,0,34,70A-Reg. Sticker Expired (NYS),,,
8550159396,EBM8845,NY,PAS,06/16/2017,37,SUBN,TOYOT,T,29830,5330,5480,20171115,0076,76,76,362176,T302,Q,0920A,0907A,K,O,470,Court St,,0,408,h1,,Y,0800A,0700P,BL,,2014,318-3035,0,55,37-Expired Muni Meter,,,
8168032202,GZN5776,NY,PAS,08/03/2016,71,4DSD,LEXUS,T,35130,14630,14680,20170624,0061,61,61,361831,T302,B,1055A,,K,F,2148,E 8th St,,0,408,j6,,YYYYYYY,,,WH,,2015,,0,33 3,71A-Insp Sticker Expired (NYS),,,
4632297847,FEJ4610,NY,PAS,03/30/2017,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0848A,,BX,,,NB SOUNDVIEW AVE @ B,EACH AVE,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7587314647,100VM,NY,SRF,12/07/2016,20,SUBN,JEEP,T,11110,34250,34270,20180711,0010,10,10,341149,T108,H,0440P,,NY,O,210,11th Ave,,0,408,d,,YYYYY,0800A,0600P,WHITE,,2013,,0,01B,20A-No Parking (Non-COM),,,
8479406173,52880MH,NY,COM,01/26/2017,42,VAN,FRUEH,T,18130,25390,27790,20171031,0017,17,17,357711,T106,O,1150A,,NY,O,50,E 57th St,,0,408,h1,,Y,1000A,0400P,RD,,2016,144-3278,0,02,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
8156045178,HLF3741,NY,PAS,12/21/2016,38,4DSD,INFIN,T,93250,41145,13230,20181012,0088,88,88,361304,T802,B,0943P,,K,O,175,Willoughby St,,0,408,h1,,Y,0800A,1000P,GY,,2016,,0,U 31,38-Failure to Display Muni Rec,,,
8522906415,HME3832,NY,PAS,03/21/2017,21,4DSD,HYUND,T,26610,64720,36620,20181127,0044,44,44,330234,T201,S,0818A,,BX,F,236,E 165th St,,0,408,d1,,Y  Y,0800A,0930A,WH,,2016,,0,H,21-No Parking (street clean),,,
8035447610,JRV7796,PA,PAS,08/25/2016,21,4DSD,HONDA,T,78130,19530,18630,20160088,0090,90,90,361885,T301,B,0848A,,K,F,135,S 1st St,,0,408,d1,,Y  Y,0830A,1000A,BLACK,,0,,0,14 3,21-No Parking (street clean),,,
